% Sierra SPYHIS Output Mon Sep 16 13:34:22 2019
        TIME,   x_origin_x,   x_origin_y,   x_origin_z,   u_origin_x,   u_origin_y,   u_origin_z,   v_origin_x,   v_origin_y,   v_origin_z,   a_origin_x,   a_origin_y,   a_origin_z,       x_cg_x,       x_cg_y,       x_cg_z,       u_cg_x,       u_cg_y,       u_cg_z,       v_cg_x,       v_cg_y,       v_cg_z,       a_cg_x,       a_cg_y,       a_cg_z,      x_tip_x,      x_tip_y,      x_tip_z,      u_tip_x,      u_tip_y,      u_tip_z,      v_tip_x,      v_tip_y,      v_tip_z,      a_tip_x,      a_tip_y,      a_tip_z,        x_P_x,        x_P_y,        x_P_z,        u_P_x,        u_P_y,        u_P_z,        v_P_x,        v_P_y,        v_P_z,        a_P_x,        a_P_y,        a_P_z,        x_Q_x,        x_Q_y,        x_Q_z,        u_Q_x,        u_Q_y,        u_Q_z,        v_Q_x,        v_Q_y,        v_Q_z,        a_Q_x,        a_Q_y,        a_Q_z,        x_R_x,        x_R_y,        x_R_z,        u_R_x,        u_R_y,        u_R_z,        v_R_x,        v_R_y,        v_R_z,        a_R_x,        a_R_y,        a_R_z
 1.74000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  4.85280e-01, -1.41088e-01,  8.49195e-16, -2.00963e-02, -1.41088e-01,  8.49195e-16,  3.77200e-01,  1.30112e+00, -8.67956e-14, -4.07276e+00, -3.28900e-01, -2.71922e-10,  9.63733e-01, -2.66525e-01, -1.20121e-15, -3.62671e-02, -2.66525e-01, -1.20121e-15,  7.79391e-01,  2.83541e+00,  1.45905e-13, -1.36204e+01, -1.63926e+01, -1.93295e-10,  9.61239e-01, -2.76210e-01, -1.00000e-02, -3.87609e-02, -2.66210e-01,  4.67360e-10,  8.10090e-01,  2.82750e+00,  9.59663e-09, -1.38313e+01, -1.62156e+01, -4.05646e-04,  9.66227e-01, -2.56841e-01, -1.00000e-02, -3.37734e-02, -2.66841e-01, -1.79418e-10,  7.48693e-01,  2.84331e+00, -3.12785e-08, -1.33994e+01, -1.65340e+01,  8.87134e-04,  9.61239e-01, -2.76210e-01,  1.00000e-02, -3.87609e-02, -2.66210e-01, -4.67353e-10,  8.10090e-01,  2.82750e+00, -9.59695e-09, -1.38313e+01, -1.62156e+01,  4.05621e-04
 1.75000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  4.88851e-01, -1.28122e-01,  1.60092e-16, -1.65258e-02, -1.28122e-01,  1.60092e-16,  3.35382e-01,  1.28481e+00, -6.57810e-14, -4.05993e+00, -1.82614e+00, -7.22640e-10,  9.70885e-01, -2.38999e-01, -4.25062e-16, -2.91150e-02, -2.38999e-01, -4.25062e-16,  6.51319e-01,  2.65858e+00,  1.84523e-13, -1.24503e+01, -2.06047e+01, -2.99405e-09,  9.68688e-01, -2.48755e-01, -1.00000e-02, -3.13122e-02, -2.38755e-01,  5.95054e-10,  6.78416e-01,  2.65248e+00, -1.67103e-07, -1.32071e+01, -2.03477e+01,  3.02340e-03,  9.73082e-01, -2.29243e-01, -1.00000e-02, -2.69178e-02, -2.39243e-01, -3.52686e-10,  6.24221e-01,  2.66468e+00,  1.51116e-07, -1.16914e+01, -2.08474e+01, -2.87750e-03,  9.68688e-01, -2.48755e-01,  1.00000e-02, -3.13122e-02, -2.38755e-01, -5.95045e-10,  6.78416e-01,  2.65248e+00,  1.67103e-07, -1.32071e+01, -2.03477e+01, -3.02340e-03
 1.76000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  4.91985e-01, -1.15476e-01, -3.08087e-16, -1.33909e-02, -1.15476e-01, -3.08087e-16,  2.92580e-01,  1.24609e+00, -5.12243e-14, -3.75943e+00, -2.99873e+00,  1.90916e-09,  9.76842e-01, -2.13279e-01,  7.86835e-16, -2.31583e-02, -2.13279e-01,  7.86835e-16,  5.42471e-01,  2.48514e+00,  3.14139e-14, -9.20186e+00, -1.34966e+01,  4.31084e-10,  9.74904e-01, -2.23090e-01, -1.00000e-02, -2.50960e-02, -2.13090e-01,  2.28675e-10,  5.66998e-01,  2.48030e+00,  1.05229e-07, -8.65716e+00, -1.35238e+01, -5.18354e-04,  9.78779e-01, -2.03469e-01, -1.00000e-02, -2.12205e-02, -2.13469e-01, -2.24599e-11,  5.17943e-01,  2.48999e+00, -1.18277e-07, -9.74186e+00, -1.34367e+01, -1.29273e-04,  9.74904e-01, -2.23090e-01,  1.00000e-02, -2.50960e-02, -2.13090e-01, -2.28663e-10,  5.66998e-01,  2.48030e+00, -1.05228e-07, -8.65716e+00, -1.35238e+01,  5.18404e-04
 1.77000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  4.94731e-01, -1.03106e-01, -1.06832e-15, -1.06453e-02, -1.03106e-01, -1.06832e-15,  2.56982e-01,  1.22892e+00, -4.02830e-14, -3.96374e+00, -4.45067e+00, -3.13825e-10,  9.81804e-01, -1.89182e-01,  1.50594e-15, -1.81959e-02, -1.89182e-01,  1.50594e-15,  4.50675e-01,  2.32627e+00,  8.99496e-14, -9.24194e+00, -2.02349e+01, -2.09657e-09,  9.80112e-01, -1.99038e-01, -1.00000e-02, -1.98881e-02, -1.89038e-01,  4.94165e-10,  4.74702e-01,  2.32214e+00,  2.99813e-08, -9.68553e+00, -2.00919e+01,  3.09341e-03,  9.83496e-01, -1.79327e-01, -1.00000e-02, -1.65038e-02, -1.89327e-01, -3.11697e-10,  4.26647e-01,  2.33039e+00, -3.25859e-08, -8.79732e+00, -2.03656e+01, -3.12172e-03,  9.80112e-01, -1.99038e-01,  1.00000e-02, -1.98881e-02, -1.89038e-01, -4.94152e-10,  4.74702e-01,  2.32214e+00, -2.99812e-08, -9.68553e+00, -2.00919e+01, -3.09334e-03
 1.78000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  4.97103e-01, -9.10303e-02, -1.32092e-15, -8.27329e-03, -9.10303e-02, -1.32092e-15,  2.18559e-01,  1.18881e+00, -6.11360e-14, -3.61490e+00, -2.99365e+00,  2.71125e-09,  9.85837e-01, -1.67114e-01,  2.65524e-15, -1.41632e-02, -1.67114e-01,  2.65524e-15,  3.59796e-01,  2.09376e+00,  7.79464e-14, -8.38253e+00, -2.29402e+01,  3.56331e-09,  9.84346e-01, -1.77002e-01, -1.00000e-02, -1.56543e-02, -1.67002e-01,  6.04091e-10,  3.76792e-01,  2.09120e+00, -1.55735e-08, -9.42742e+00, -2.27605e+01, -2.43472e-03,  9.87328e-01, -1.57226e-01, -1.00000e-02, -1.26721e-02, -1.67226e-01, -4.50557e-10,  3.42801e-01,  2.09633e+00,  2.44937e-08, -7.33906e+00, -2.31356e+01,  2.56657e-03,  9.84346e-01, -1.77002e-01,  1.00000e-02, -1.56543e-02, -1.67002e-01, -6.04075e-10,  3.76792e-01,  2.09120e+00,  1.55735e-08, -9.42742e+00, -2.27605e+01,  2.43478e-03
 1.79000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  4.99118e-01, -7.92665e-02, -1.76265e-15, -6.25813e-03, -7.92665e-02, -1.76265e-15,  1.84069e-01,  1.15755e+00, -5.94911e-14, -3.62216e+00, -4.50517e+00,  5.83023e-10,  9.89059e-01, -1.47166e-01,  2.84557e-15, -1.09407e-02, -1.47166e-01,  2.84557e-15,  2.88582e-01,  1.90973e+00,  4.46028e-14, -6.36689e+00, -1.50694e+01, -1.26453e-09,  9.87715e-01, -1.57075e-01, -1.00000e-02, -1.22848e-02, -1.47075e-01,  2.67446e-10,  3.02106e-01,  1.90790e+00, -7.39681e-08, -6.52610e+00, -1.50149e+01,  2.63085e-03,  9.90403e-01, -1.37257e-01, -1.00000e-02, -9.59672e-03, -1.47257e-01, -1.33104e-10,  2.75058e-01,  1.91156e+00,  7.76984e-08, -6.20147e+00, -1.50965e+01, -2.27776e-03,  9.87715e-01, -1.57075e-01,  1.00000e-02, -1.22848e-02, -1.47075e-01, -2.67430e-10,  3.02106e-01,  1.90790e+00,  7.39687e-08, -6.52610e+00, -1.50149e+01, -2.63092e-03
 1.80000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  5.00774e-01, -6.80462e-02, -1.55997e-15, -4.60252e-03, -6.80462e-02, -1.55997e-15,  1.46472e-01,  1.07603e+00,  1.92632e-14, -3.52624e+00, -8.29015e+00,  5.84607e-10,  9.91653e-01, -1.28806e-01,  3.07207e-15, -8.34696e-03, -1.28806e-01,  3.07207e-15,  2.31602e-01,  1.76353e+00, -1.55141e-14, -4.93998e+00, -1.17651e+01,  7.77578e-10,  9.90434e-01, -1.38732e-01, -1.00000e-02, -9.56607e-03, -1.28732e-01,  1.60495e-10,  2.42306e-01,  1.76221e+00, -2.38740e-07, -5.24892e+00, -1.17339e+01, -2.15219e-03,  9.92872e-01, -1.18881e-01, -1.00000e-02, -7.12784e-03, -1.28881e-01, -4.94337e-11,  2.20898e-01,  1.76484e+00,  2.37350e-07, -4.63382e+00, -1.18328e+01,  2.57096e-03,  9.90434e-01, -1.38732e-01,  1.00000e-02, -9.56607e-03, -1.28732e-01, -1.60477e-10,  2.42306e-01,  1.76221e+00,  2.38740e-07, -5.24892e+00, -1.17339e+01,  2.15212e-03
 1.81000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  5.02072e-01, -5.77229e-02, -1.39943e-15, -3.30422e-03, -5.77229e-02, -1.39943e-15,  1.14114e-01,  9.91213e-01, -4.55221e-15, -3.04393e+00, -1.00661e+01,  1.42882e-09,  9.93770e-01, -1.11461e-01,  2.13944e-15, -6.23042e-03, -1.11461e-01,  2.13944e-15,  1.92124e-01,  1.70559e+00, -3.02303e-14, -3.95135e+00, -8.74393e+00, -1.22169e-09,  9.92682e-01, -1.21402e-01, -1.00000e-02, -7.31772e-03, -1.11402e-01,  2.71252e-11,  2.07255e-01,  1.70394e+00,  9.98317e-08, -3.92691e+00, -8.70389e+00,  1.41446e-03,  9.94857e-01, -1.01520e-01, -1.00000e-02, -5.14313e-03, -1.11520e-01,  7.12760e-11,  1.76993e-01,  1.70725e+00, -1.05431e-07, -3.97093e+00, -8.74550e+00, -8.77478e-04,  9.92682e-01, -1.21402e-01,  1.00000e-02, -7.31772e-03, -1.11402e-01, -2.71089e-11,  2.07255e-01,  1.70394e+00, -9.98311e-08, -3.92691e+00, -8.70389e+00, -1.41445e-03
 1.82000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  5.03062e-01, -4.83589e-02, -6.67375e-16, -2.31479e-03, -4.83589e-02, -6.67375e-16,  8.47293e-02,  8.80471e-01,  6.90521e-14, -2.69190e+00, -1.28786e+01, -4.00117e-10,  9.95495e-01, -9.48728e-02,  1.39095e-15, -4.50540e-03, -9.48728e-02,  1.39095e-15,  1.53239e-01,  1.60545e+00, -5.12950e-14, -3.70450e+00, -1.28224e+01, -6.30128e-10,  9.94560e-01, -1.04829e-01, -1.00000e-02, -5.44035e-03, -9.48290e-02,  1.76521e-10,  1.68289e-01,  1.60404e+00,  1.41913e-07, -4.07669e+00, -1.27803e+01, -1.06643e-03,  9.96430e-01, -8.49166e-02, -1.00000e-02, -3.57046e-03, -9.49166e-02, -9.26739e-11,  1.38190e-01,  1.60687e+00, -1.53181e-07, -3.33637e+00, -1.28954e+01,  1.54115e-03,  9.94560e-01, -1.04829e-01,  1.00000e-02, -5.44035e-03, -9.48290e-02, -1.76506e-10,  1.68289e-01,  1.60404e+00, -1.41913e-07, -4.07669e+00, -1.27803e+01,  1.06640e-03
 1.83000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  5.03789e-01, -4.00760e-02, -9.70050e-17, -1.58770e-03, -4.00760e-02, -9.70050e-17,  6.23340e-02,  7.81967e-01,  4.60216e-14, -1.95029e+00, -8.81686e+00, -2.18660e-09,  9.96845e-01, -7.94308e-02,  1.29700e-16, -3.15462e-03, -7.94308e-02,  1.29700e-16,  1.19856e-01,  1.50231e+00, -1.68016e-13, -2.62502e+00, -4.03551e+00,  3.26062e-09,  9.96046e-01, -8.93988e-02, -1.00000e-02, -3.95408e-03, -7.93988e-02, -1.93302e-10,  1.34236e-01,  1.50116e+00,  2.32384e-08, -1.87521e+00, -4.07048e+00, -9.34881e-04,  9.97645e-01, -6.94628e-02, -1.00000e-02, -2.35515e-03, -7.94628e-02,  2.69226e-10,  1.05475e-01,  1.50346e+00, -3.94974e-08, -3.37556e+00, -3.99219e+00,  6.72454e-04,  9.96046e-01, -8.93988e-02,  1.00000e-02, -3.95408e-03, -7.93988e-02,  1.93315e-10,  1.34236e-01,  1.50116e+00, -2.32398e-08, -1.87521e+00, -4.07048e+00,  9.34849e-04
 1.84000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  5.04314e-01, -3.27890e-02,  6.47027e-16, -1.06212e-03, -3.27890e-02,  6.47027e-16,  4.30973e-02,  6.65160e-01,  6.51427e-14, -1.78305e+00, -1.17332e+01,  1.88644e-10,  9.97899e-01, -6.48472e-02, -9.02530e-16, -2.10111e-03, -6.48472e-02, -9.02530e-16,  9.15227e-02,  1.41087e+00, -3.92547e-14, -2.66500e+00, -6.78750e+00,  1.64404e-09,  9.97244e-01, -7.48257e-02, -1.00000e-02, -2.75589e-03, -6.48257e-02, -8.54366e-11,  1.05451e-01,  1.40995e+00, -7.96411e-08, -2.23523e+00, -6.81553e+00, -1.27217e-03,  9.98554e-01, -5.48687e-02, -1.00000e-02, -1.44633e-03, -6.48687e-02,  1.56033e-10,  7.75947e-02,  1.41178e+00,  7.60344e-08, -3.09737e+00, -6.79783e+00,  9.25471e-04,  9.97244e-01, -7.48257e-02,  1.00000e-02, -2.75589e-03, -6.48257e-02,  8.54481e-11,  1.05451e-01,  1.40995e+00,  7.96418e-08, -2.23523e+00, -6.81553e+00,  1.27210e-03
 1.85000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  5.04669e-01, -2.67399e-02,  1.15640e-15, -7.07369e-04, -2.67399e-02,  1.15640e-15,  2.87285e-02,  5.49602e-01,  8.64609e-15, -1.14797e+00, -8.41092e+00, -8.35442e-10,  9.98698e-01, -5.10053e-02, -1.95840e-15, -1.30215e-03, -5.10053e-02, -1.95840e-15,  6.85455e-02,  1.36085e+00, -5.35894e-14, -2.37412e+00, -6.53642e+00, -1.33659e-10,  9.98199e-01, -6.09929e-02, -1.00000e-02, -1.80112e-03, -5.09929e-02, -6.77021e-11,  8.60327e-02,  1.35998e+00,  3.99659e-09, -2.34716e+00, -6.49300e+00, -9.49519e-04,  9.99197e-01, -4.10178e-02, -1.00000e-02, -8.03180e-04, -5.10178e-02,  1.32818e-10,  5.10583e-02,  1.36172e+00, -8.76044e-09, -2.39875e+00, -6.55141e+00,  4.99670e-04,  9.98199e-01, -6.09929e-02,  1.00000e-02, -1.80112e-03, -5.09929e-02,  6.77119e-11,  8.60327e-02,  1.35998e+00, -3.99702e-09, -2.34716e+00, -6.49300e+00,  9.49529e-04
 1.86000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  5.04907e-01, -2.17227e-02,  1.43196e-15, -4.69415e-04, -2.17227e-02,  1.43196e-15,  1.90324e-02,  4.52488e-01,  1.04816e-13, -8.10837e-01, -1.21344e+01,  4.24676e-10,  9.99272e-01, -3.77014e-02, -2.54360e-15, -7.27572e-04, -3.77014e-02, -2.54360e-15,  4.53533e-02,  1.27499e+00,  4.69166e-14, -2.32311e+00, -1.59143e+01,  1.59032e-09,  9.98967e-01, -4.76967e-02, -1.00000e-02, -1.03299e-03, -3.76967e-02,  2.44821e-10,  6.44367e-02,  1.27441e+00, -8.09138e-08, -2.60839e+00, -1.58878e+01, -1.56540e-03,  9.99578e-01, -2.77060e-02, -1.00000e-02, -4.22151e-04, -3.77060e-02, -1.88321e-10,  2.62700e-02,  1.27557e+00,  7.42880e-08, -2.03730e+00, -1.59781e+01,  1.76212e-03,  9.98967e-01, -4.76967e-02,  1.00000e-02, -1.03299e-03, -3.76967e-02, -2.44812e-10,  6.44367e-02,  1.27441e+00,  8.09127e-08, -2.60839e+00, -1.58878e+01,  1.56537e-03
 1.87000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  5.05062e-01, -1.76482e-02,  1.51489e-15, -3.14436e-04, -1.76482e-02,  1.51489e-15,  1.25926e-02,  3.76883e-01, -3.37579e-14, -3.91497e-01, -5.13639e+00,  6.93745e-10,  9.99616e-01, -2.58093e-02, -2.42269e-15, -3.83870e-04, -2.58093e-02, -2.42269e-15,  2.44572e-02,  1.10504e+00, -5.84061e-14, -1.56323e+00, -1.57037e+01, -1.39135e-10,  9.99482e-01, -3.58084e-02, -1.00000e-02, -5.18198e-04, -2.58084e-02,  2.06893e-10,  4.00184e-02,  1.10483e+00, -1.52594e-07, -1.60841e+00, -1.56656e+01, -3.95808e-04,  9.99750e-01, -1.58102e-02, -1.00000e-02, -2.49543e-04, -2.58102e-02, -1.67951e-10,  8.89593e-03,  1.10525e+00,  1.52605e-07, -1.51728e+00, -1.57153e+01,  6.81961e-04,  9.99482e-01, -3.58084e-02,  1.00000e-02, -5.18198e-04, -2.58084e-02, -2.06883e-10,  4.00184e-02,  1.10483e+00,  1.52593e-07, -1.60841e+00, -1.56656e+01,  3.95859e-04
 1.88000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  5.05164e-01, -1.41100e-02,  1.14405e-15, -2.12747e-04, -1.41100e-02,  1.14405e-15,  8.08665e-03,  3.27178e-01, -9.60887e-15, -3.95047e-01, -5.66355e+00, -8.42182e-10,  9.99781e-01, -1.56726e-02, -2.12880e-15, -2.18927e-04, -1.56726e-02, -2.12880e-15,  9.91543e-03,  9.19629e-01,  8.35390e-14, -1.12371e+00, -1.95236e+01, -1.98238e-10,  9.99789e-01, -2.56726e-02, -1.00000e-02, -2.11121e-04, -1.56726e-02,  3.57726e-10,  2.27203e-02,  9.19639e-01,  6.67989e-08, -1.61724e+00, -1.95370e+01, -1.73921e-03,  9.99773e-01, -5.67261e-03, -1.00000e-02, -2.26733e-04, -1.56726e-02, -3.28238e-10, -2.88947e-03,  9.19619e-01, -7.14907e-08, -6.31557e-01, -1.95691e+01,  1.65335e-03,  9.99789e-01, -2.56726e-02,  1.00000e-02, -2.11121e-04, -1.56726e-02, -3.57715e-10,  2.27203e-02,  9.19639e-01, -6.67989e-08, -1.61724e+00, -1.95370e+01,  1.73925e-03
 1.89000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  5.05227e-01, -1.11429e-02,  7.61363e-16, -1.49480e-04, -1.11429e-02,  7.61363e-16,  5.23748e-03,  2.67352e-01, -9.48400e-14, -2.73877e-01, -4.48436e+00,  1.24627e-09,  9.99834e-01, -7.51076e-03, -9.90928e-16, -1.66354e-04, -7.51076e-03, -9.90928e-16,  1.92567e-03,  7.23300e-01,  8.84763e-14, -7.11232e-01, -1.48519e+01, -9.01401e-11,  9.99942e-01, -1.75102e-02, -1.00000e-02, -5.75695e-05, -7.51017e-03,  1.50340e-10,  1.05778e-02,  7.23394e-01, -4.77441e-08, -5.01504e-01, -1.48452e+01, -1.15750e-03,  9.99725e-01,  2.48865e-03, -1.00000e-02, -2.75139e-04, -7.51135e-03, -1.30863e-10, -6.72649e-03,  7.23206e-01,  5.05479e-08, -9.22715e-01, -1.48652e+01,  1.10343e-03,  9.99942e-01, -1.75102e-02,  1.00000e-02, -5.75695e-05, -7.51017e-03, -1.50326e-10,  1.05778e-02,  7.23394e-01,  4.77449e-08, -5.01504e-01, -1.48452e+01,  1.15745e-03
 1.90000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  5.05273e-01, -8.61745e-03, -1.67649e-16, -1.03625e-04, -8.61745e-03, -1.67649e-16,  4.00149e-03,  2.34389e-01, -1.24251e-13, -1.87949e-01, -4.34573e+00, -5.35642e-10,  9.99832e-01, -1.02239e-03, -5.63084e-17, -1.67787e-04, -1.02239e-03, -5.63084e-17, -1.39895e-03,  5.57338e-01,  2.01367e-13, -6.04178e-02, -2.58304e+01,  1.03240e-09,  1.00003e+00, -1.10204e-02, -1.00000e-02,  3.41158e-05, -1.02035e-03,  6.02432e-10,  6.80552e-03,  5.57504e-01, -8.31131e-09, -1.31000e+00, -2.58633e+01,  1.52893e-04,  9.99630e-01,  8.97557e-03, -1.00000e-02, -3.69690e-04, -1.02443e-03, -5.91934e-10, -9.60335e-03,  5.57173e-01, -6.40105e-09,  1.18833e+00, -2.58267e+01,  4.68563e-05,  1.00003e+00, -1.10204e-02,  1.00000e-02,  3.41158e-05, -1.02035e-03, -6.02416e-10,  6.80552e-03,  5.57504e-01,  8.31336e-09, -1.31000e+00, -2.58633e+01, -1.52961e-04
 1.91000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  5.05309e-01, -6.50638e-03, -7.35134e-16, -6.70290e-05, -6.50638e-03, -7.35134e-16,  2.96223e-03,  1.93690e-01, -5.71108e-14, -5.31846e-02, -2.28411e+00,  1.43002e-10,  9.99826e-01,  3.39232e-03,  1.58132e-15, -1.74243e-04,  3.39232e-03,  1.58132e-15,  4.06458e-04,  3.19293e-01,  1.63730e-13,  4.16041e-01, -2.58906e+01, -9.37480e-11,  1.00008e+00, -6.60438e-03, -1.00000e-02,  8.27928e-05,  3.39562e-03,  5.59074e-10,  2.74513e-03,  3.19353e-01,  4.38436e-08, -3.21582e-01, -2.59069e+01, -1.05176e-03,  9.99569e-01,  1.33890e-02, -1.00000e-02, -4.31279e-04,  3.38902e-03, -5.58801e-10, -1.93216e-03,  3.19233e-01, -4.06140e-08,  1.15424e+00, -2.58703e+01,  9.79619e-04,  1.00008e+00, -6.60438e-03,  1.00000e-02,  8.27928e-05,  3.39562e-03, -5.59054e-10,  2.74513e-03,  3.19353e-01, -4.38443e-08, -3.21582e-01, -2.59069e+01,  1.05176e-03
 1.92000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  5.05334e-01, -4.65818e-03, -1.60191e-15, -4.20971e-05, -4.65818e-03, -1.60191e-15,  1.85765e-03,  1.77955e-01, -6.89938e-14,  1.70561e-02, -3.43214e+00,  6.34132e-10,  9.99849e-01,  5.40120e-03,  2.40536e-15, -1.51045e-04,  5.40120e-03,  2.40536e-15,  3.84305e-03,  9.26037e-02,  9.62273e-15,  3.85549e-01, -1.78914e+01,  1.47908e-09,  1.00010e+00, -4.59560e-03, -1.00000e-02,  1.01849e-04,  5.40440e-03,  2.15725e-10,  1.86848e-03,  9.25536e-02,  1.22463e-07,  8.26246e-01, -1.78789e+01,  9.83698e-04,  9.99596e-01,  1.53980e-02, -1.00000e-02, -4.03938e-04,  5.39801e-03, -2.19358e-10,  5.81762e-03,  9.26535e-02, -1.14099e-07, -5.33928e-02, -1.79015e+01, -1.34826e-03,  1.00010e+00, -4.59560e-03,  1.00000e-02,  1.01849e-04,  5.40440e-03, -2.15703e-10,  1.86848e-03,  9.25536e-02, -1.22463e-07,  8.26246e-01, -1.78789e+01, -9.83702e-04
 1.93000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  5.05349e-01, -3.15898e-03, -1.75081e-15, -2.70041e-05, -3.15898e-03, -1.75081e-15,  1.47101e-03,  1.16949e-01,  2.76428e-14,  1.84344e-02, -6.55625e+00, -6.47310e-10,  9.99900e-01,  5.16081e-03,  3.46877e-15, -9.95917e-05,  5.16081e-03,  3.46877e-15,  6.01643e-03, -1.26237e-01,  4.28923e-14, -2.05801e-02, -1.36431e+01, -4.44239e-11,  1.00010e+00, -4.83724e-03, -1.00000e-02,  9.82501e-05,  5.16276e-03,  1.03260e-10, -1.84110e-03, -1.26393e-01,  1.12836e-07,  1.95700e-01, -1.36114e+01,  3.54543e-04,  9.99703e-01,  1.51588e-02, -1.00000e-02, -2.97434e-04,  5.15885e-03, -9.98181e-11,  1.38740e-02, -1.26082e-01, -1.06891e-07, -2.36275e-01, -1.36322e+01, -2.09774e-04,  1.00010e+00, -4.83724e-03,  1.00000e-02,  9.82501e-05,  5.16276e-03, -1.03235e-10, -1.84110e-03, -1.26393e-01, -1.12835e-07,  1.95700e-01, -1.36114e+01, -3.54498e-04
